unit_id,date,kri_failed_txn_7d,kri_downtime_hours_30d,kri_queue_len_mean_14d,incidents_count_90d,sum_loss_amt_365d,days_since_last_incident,num_controls,avg_control_effectiveness,pct_controls_tested_12m,open_audit_finding_count,attrition_rate_90d,avg_tenure_months,major_release_last_30d,open_changes_count,incident_narrative,regulatory_alert_score,third_party_incident_count,target_event_30d,target_severity_amt
UNIT_080,7/17/24,7,4.626,5,2,950.82,221,11,1.321,0.244,0,0.0331,34.42,0,0,,0.325,1,0,0
UNIT_078,9/15/24,4,4.201,16,3,64.46,18,8,3.568,0.31,0,0.0181,31.41,0,0,,0.538,0,0,0
UNIT_010,1/1/24,1,5.018,13,3,583.6,76,23,2.977,0.278,0,0.0247,50.66,0,0,,0.283,0,0,0
UNIT_120,4/16/23,5,2.897,8,3,1783.22,15,8,5,0.504,1,0.0167,43.97,0,1,,0.094,0,0,0
UNIT_058,11/11/23,3,2.434,4,0,847.96,195,16,1.405,0.593,0,0.0416,82.59,0,0,,0.057,0,0,0
UNIT_116,7/9/24,9,6.012,18,2,16537.79,153,5,4.036,0.293,0,0.0174,18.47,0,0,,0.075,0,0,0
UNIT_101,1/1/23,0,5.759,13,1,4445.39,229,10,5,0.4,0,0.0101,58.19,0,0,,0.429,0,0,0
UNIT_114,6/3/23,3,4.648,8,1,4708.54,158,11,4.965,0.092,0,0.0114,48.49,0,0,,0.335,0,0,0
UNIT_034,2/14/23,4,6.713,17,4,867.08,281,18,1.851,0.162,1,0.0289,36.97,0,0,,0.179,0,0,0
UNIT_069,5/13/23,3,5.479,9,2,5507.72,389,10,3.592,0.267,1,0.019,77.91,0,0,,0.469,0,0,0
UNIT_040,11/23/23,1,1.923,7,1,1170.04,40,13,2.008,0.512,0,0.0151,61.02,0,0,,0.092,1,0,0
UNIT_010,1/2/24,11,3.909,13,1,3510.05,106,22,3.449,0.281,1,0.0308,86.18,0,0,,0.487,1,0,0
UNIT_019,7/2/24,2,4.103,5,3,15371.99,324,20,4.467,0.156,0,0.0052,8.5,0,0,,0.083,0,0,0
UNIT_079,5/12/23,4,2.699,11,2,5262,34,14,1.306,0.311,0,0.0238,63.32,0,0,,0.142,0,0,0
UNIT_034,2/9/24,3,4.757,9,3,4437.67,295,24,2.259,0.255,0,0.0245,1,0,0,,0.549,0,0,0
UNIT_089,8/26/23,7,4.52,4,2,5107.68,283,14,3.785,0.229,0,0,42.33,0,0,,0.153,0,0,0
UNIT_047,2/6/24,5,2.988,13,1,15473.45,396,12,1.665,0.109,3,0.0335,62.04,0,0,,0.334,0,0,0
UNIT_054,4/8/24,3,5.959,14,0,1482.74,182,19,3.886,0.182,1,0.0439,31.07,0,0,,0.127,0,0,0
UNIT_109,10/31/23,5,2.045,10,2,1482.45,90,16,3.198,0.403,0,0.0071,1,0,0,,0.034,0,0,0
UNIT_114,5/23/23,4,3.015,9,0,6769.58,334,11,3.662,0.54,3,0.0272,5.34,0,0,,0.355,1,0,0
UNIT_063,10/3/23,4,7.117,11,1,2614.77,216,11,1.939,0.148,2,0.0081,86.32,0,0,,0.243,2,0,0
UNIT_062,8/10/23,3,3.465,9,3,360.74,82,21,2.905,0.449,0,0.0332,79.3,0,0,,0.44,0,0,0
UNIT_098,12/18/24,5,5.016,11,0,2517.45,129,4,2.932,0.458,2,0.0513,112.22,0,1,,0.183,0,0,0
UNIT_106,11/23/24,10,8.567,21,2,5592.65,23,27,4.067,0.317,1,0.0157,71.79,0,1,,0.247,1,0,0
UNIT_024,1/14/23,3,3.823,14,4,1949.03,159,27,4.111,0.072,0,0.026,59.19,0,0,,0.347,0,0,0
UNIT_116,11/3/24,8,8.456,14,4,13798.02,392,6,2.406,0.121,0,0.0341,59.65,0,1,,0.298,0,0,0
UNIT_023,7/7/23,1,4.538,3,2,1963.2,197,14,3.882,0.033,0,0.0476,86.87,0,0,,0.461,0,0,0
UNIT_057,11/16/23,4,3.266,7,0,2531.41,161,10,3.407,0.281,1,0.0296,44.84,0,1,,0.156,0,0,0
UNIT_083,10/26/24,3,2.468,10,1,2710.48,71,4,3.752,0.332,1,0.053,19.8,0,0,,0.436,2,0,0
UNIT_001,10/25/23,5,3.601,11,2,6719.3,160,6,3.139,0.348,1,0.0187,52.2,0,0,,0.253,1,0,0
UNIT_014,4/11/23,4,2.756,11,0,2113.28,162,10,3.261,0.301,0,0.0065,72.49,0,0,Near miss detected during scheduled change. No loss recorded.,0.374,1,0,0
UNIT_038,4/22/23,10,4.45,9,2,3187.26,27,6,3.518,0.371,0,0.0181,49.53,0,1,,0.51,0,0,0
UNIT_086,6/2/23,6,5.286,4,5,526.81,271,5,2.329,0.291,0,0,72.01,1,2,,0.075,0,0,0
UNIT_052,8/13/23,4,3.27,12,2,3497.98,304,25,3.796,0.01,0,0.0114,42.78,0,0,,0.506,0,0,0
UNIT_116,2/9/24,7,7.301,19,5,7651.73,362,9,3.553,0.309,0,0.0468,26.9,0,0,,0.262,0,0,0
UNIT_079,10/25/24,4,4.855,6,1,1029.24,173,16,2.435,0.519,2,0.0301,56.16,0,1,,0.17,1,0,0
UNIT_056,6/3/23,2,3.248,8,2,5844.77,247,18,3.104,0.077,3,0.0237,60.51,0,1,,0.101,0,0,0
UNIT_001,9/19/24,4,2.14,1,0,3195.84,81,4,2.526,0.257,0,0.0147,18.67,0,1,,0.479,0,0,0
UNIT_052,7/23/24,1,3.091,2,1,3352.62,202,19,3.945,0.349,0,0.0183,77.6,0,0,,0.402,0,0,0
UNIT_021,12/16/23,5,9.623,10,4,4816.79,9,8,4.812,0.448,1,0.0232,71.51,0,0,,0.302,0,0,0
UNIT_097,4/9/24,3,1.581,9,1,4570.68,105,24,3.463,0.178,1,0.025,15.76,0,1,,0.222,0,0,0
UNIT_112,8/14/24,3,3.629,10,0,10991.54,182,10,2.063,0.146,1,0.0409,1,0,0,,0.04,0,0,0
UNIT_098,11/23/23,3,2.763,0,6,7199.5,382,1,1.89,0.521,1,0.0312,65.68,1,4,,0.433,0,1,6515.97
UNIT_102,5/18/23,5,2.902,7,0,6329.62,233,17,2.894,0.222,1,0.035,61.23,0,1,,0.264,0,0,0
UNIT_017,9/24/23,3,6.437,8,3,1603.43,172,3,2.302,0.172,0,0.0274,30.84,0,1,Near miss detected during scheduled change. No loss recorded.,0.353,0,0,0
UNIT_069,12/19/24,8,7.015,8,3,4608.43,229,11,4.126,0.183,2,0.0258,34.08,0,0,,0.089,0,0,0
UNIT_069,10/14/24,4,5.257,10,4,1695.52,322,9,3.966,0.272,0,0.0483,65.92,0,0,,0.109,1,0,0
UNIT_055,9/29/24,2,0.685,6,2,770.56,145,13,4.529,0.379,1,0.0297,26.46,0,0,,0.021,0,0,0
UNIT_073,4/25/24,3,3.58,15,2,854.25,291,7,3.403,0.16,1,0.0333,20.51,0,0,,0.282,1,0,0
UNIT_110,4/14/23,1,5.17,4,1,4290.05,194,3,1.133,0.283,3,0.0284,16.93,0,1,,0.242,0,0,0
UNIT_100,1/26/24,1,0.828,4,2,1142.94,273,17,3.365,0.142,2,0.0274,34.79,0,0,Near miss detected during scheduled change. No loss recorded.,0.047,0,1,576.5
UNIT_009,12/5/23,5,4.105,10,1,390.88,300,10,3.738,0.193,0,0.0038,74.12,0,0,,0.213,0,0,0
UNIT_051,2/18/23,4,4.122,11,2,715.91,39,11,4.034,0.401,0,0.0186,11.56,0,1,,0.371,0,0,0
UNIT_079,3/21/24,3,0.803,12,2,3540.25,109,13,2.651,0.215,2,0.0018,62.19,1,0,,0.3,0,0,0
UNIT_029,7/2/23,0,4.003,0,1,1626.76,149,7,2.202,0.255,1,0.0142,75.47,0,0,,0.324,0,0,0
UNIT_004,6/26/24,7,6.736,11,1,15603.36,111,7,2.474,0.324,1,0.0132,45.06,0,0,,0.049,0,0,0
UNIT_058,6/14/23,2,1.398,5,1,9129.51,74,18,2.213,0.151,1,0.0408,48.5,0,1,,0.001,0,0,0
UNIT_045,8/9/24,2,0,9,0,3930.11,224,19,1.948,0.503,2,0,80.01,0,0,,0.066,0,0,0
UNIT_063,9/6/23,2,4.299,10,1,2222.73,165,8,2.733,0.111,0,0.0204,49.66,0,0,,0.185,0,0,0
UNIT_074,9/22/24,3,1.687,10,0,1849.73,195,7,4.359,0.302,0,0.0156,18.86,1,1,,0.174,1,0,0
UNIT_003,10/15/24,4,7.303,12,2,10.08,34,14,2.29,0.189,1,0,27.28,0,1,,0.287,0,0,0
UNIT_047,11/25/23,2,2.013,1,1,5665.33,374,7,1.099,0.451,2,0.0264,60.87,0,0,,0.083,0,1,19646.67
UNIT_099,5/21/24,3,6.395,19,0,5639.12,151,8,2.353,0.517,0,0.0186,86.26,0,0,,0.537,0,0,0
UNIT_111,12/15/24,6,3.973,11,5,430.1,89,4,2.748,0.183,1,0,41.79,0,0,,0.131,0,0,0
UNIT_044,5/31/24,4,2.83,3,2,465.42,277,6,2.411,0.375,2,0.0281,75.37,0,0,,0.005,0,0,0
UNIT_029,11/6/23,3,1.053,4,0,3994.62,199,9,2.702,0.314,1,0.0171,29.73,0,0,,0.077,0,0,0
UNIT_016,10/17/23,4,6.86,10,0,1268.31,75,15,4.046,0.247,0,0.0306,77.55,0,0,,0.431,0,0,0
UNIT_017,3/2/24,4,7.338,15,3,195.86,20,10,3.188,0.411,1,0.0277,73.11,0,0,,0.267,0,0,0
UNIT_044,11/4/23,6,3.724,8,0,902.3,178,5,1.897,0.289,1,0.0295,59.39,0,0,,0.59,0,0,0
UNIT_031,1/21/24,6,4.914,17,2,10614.98,11,7,3.537,0.228,3,0.0262,52.51,0,0,,0.171,0,0,0
UNIT_120,8/7/24,5,4.273,9,1,284.54,67,6,5,0.196,0,0.0039,40.67,0,0,,0.185,0,0,0
UNIT_056,2/6/24,4,2.134,9,2,175.08,128,14,1.612,0.358,2,0.0362,49.83,0,0,,0.246,0,0,0
UNIT_061,1/26/24,5,0,5,0,1865.77,321,3,3.375,0.377,0,0.0229,1,0,0,,0.188,1,0,0
UNIT_078,9/3/23,3,1.826,13,1,788.02,64,14,2.938,0.271,0,0.007,11.21,0,0,,0.499,0,0,0
UNIT_085,6/2/24,4,2.327,7,0,619.43,302,1,3.371,0.124,0,0.002,66.47,0,0,,0.371,1,0,0
UNIT_070,3/2/24,1,5.574,11,3,6266.97,45,19,2.894,0.13,1,0.0316,85.25,1,1,,0.215,0,0,0
UNIT_008,10/18/24,0,1.297,9,0,3596.87,119,4,3.358,0.178,0,0.0099,78.62,0,1,,0.265,1,0,0
UNIT_089,10/13/23,3,5.716,11,4,11007.29,388,13,4.329,0.258,1,0,77.86,0,0,,0.033,0,0,0
UNIT_083,6/4/23,3,2.823,9,2,2997.56,188,1,2.779,0.428,1,0.0531,29.51,0,0,,0.721,0,0,0
UNIT_004,6/19/24,5,8.165,7,1,5760.18,73,1,3.33,0.388,1,0.0284,71.39,0,0,,0.363,0,0,0
UNIT_066,9/6/24,3,4.396,9,0,8474.17,365,18,2.263,0.12,1,0.0247,14.7,0,0,,0.412,0,0,0
UNIT_035,1/4/24,1,1.749,5,1,4167.97,178,19,4.119,0.418,2,0.0259,47.43,0,0,,0.543,0,0,0
UNIT_101,6/5/24,2,4.238,14,1,46.73,200,11,3.088,0.178,1,0.0056,64.6,0,0,,0.182,0,0,0
UNIT_004,4/3/24,4,5.543,12,4,8526.56,251,6,3.951,0.224,1,0.0306,33.14,0,0,,0.15,0,0,0
UNIT_032,8/4/23,4,2.55,10,2,365.09,321,10,3.134,0.239,2,0.018,66.69,0,0,,0.087,0,0,0
UNIT_110,7/26/23,3,0.704,4,1,67.14,290,2,1.903,0.245,1,0.0102,66.02,0,0,Near miss detected during scheduled change. No loss recorded.,0.183,0,0,0
UNIT_065,1/20/24,9,4.979,12,4,5828.98,26,5,3.28,0.619,1,0.0423,8.62,0,1,,0.558,1,0,0
UNIT_098,6/25/24,1,3.25,9,2,429.7,342,1,2.011,0.436,1,0.0465,80.03,0,0,,0.439,0,0,0
UNIT_113,3/23/24,3,4.017,8,0,1987.8,302,17,2.822,0.09,0,0.018,31.77,0,0,,0.046,0,0,0
UNIT_011,5/18/23,3,3.207,3,0,5124.73,302,12,1.884,0.144,0,0.0213,1.63,0,1,,0.154,0,0,0
UNIT_102,8/15/24,3,0.772,7,0,5351.54,240,10,3.218,0.311,2,0.0278,46.89,0,0,,0.147,0,0,0
UNIT_066,4/4/24,5,4.659,14,4,9778.07,286,20,2.993,0.09,0,0.039,68.95,0,0,,0.328,0,0,0
UNIT_066,4/1/23,4,5.227,8,2,4243.66,134,22,2.543,0.195,0,0.0078,60.68,0,0,,0.138,1,0,0
UNIT_041,6/10/23,6,5.99,9,1,1192.19,8,13,2.62,0.101,0,0.0223,4.18,0,1,,0.042,0,0,0
UNIT_071,6/7/24,3,0.783,0,0,2182.49,102,22,3.934,0.288,1,0.0361,82.12,0,0,,0.275,0,0,0
UNIT_117,9/30/24,6,5.848,6,1,5223.19,274,2,2.81,0.21,0,0.0247,7.68,1,1,Process failure leading to 23528 loss; root cause: human error; impacted accounts: multiple.,0.161,0,0,0
UNIT_043,6/7/24,3,5.699,8,3,12798.62,143,7,4.489,0.156,0,0.0177,32.99,0,0,,0.088,0,0,0
UNIT_080,7/14/23,1,5.098,12,1,2434.22,19,16,3.178,0.235,1,0.0249,28.18,0,1,,0.402,1,1,14277.52
UNIT_117,4/7/24,3,4.009,12,2,9218.68,315,1,3.523,0.142,1,0.0104,92.08,0,0,,0.283,1,0,0
UNIT_111,8/1/23,4,5.9,11,4,1135.59,172,14,2.256,0.431,0,0.013,108.78,0,0,,0.246,0,0,0
UNIT_081,9/6/23,2,1.114,14,1,98.65,253,5,1.969,0.568,1,0.0142,35.66,0,0,,0.236,0,0,0
UNIT_043,2/24/24,3,2.633,7,5,4848.63,264,1,4.075,0.339,1,0.0214,1.79,1,2,,0.042,0,0,0
UNIT_044,9/10/23,2,4.664,5,1,770.38,166,8,1.212,0.312,3,0.0343,1,0,0,,0.228,0,0,0
UNIT_101,3/20/23,5,4.061,5,2,6645.2,144,3,4.762,0.175,0,0.0081,24.26,0,0,,0.256,0,0,0
UNIT_068,9/28/23,1,3.221,5,0,996.29,392,10,2.576,0.119,0,0.0283,50.91,0,1,Process failure leading to 7 loss; root cause: human error; impacted accounts: multiple.,0.373,0,0,0
UNIT_049,1/2/24,3,2.265,12,0,1048.73,32,14,4.973,0.149,0,0.0273,39.59,0,1,,0.063,0,0,0
UNIT_046,1/29/23,4,2.103,3,0,127.56,174,25,4.284,0.332,1,0.0268,28.28,0,0,,0.113,0,0,0
UNIT_099,11/29/23,5,5.267,14,4,9010.01,164,7,2.344,0.641,2,0.0439,33.42,0,1,,0.353,0,0,0
UNIT_017,5/8/24,6,3.758,12,3,630.76,52,15,3.015,0.047,2,0.0191,15.91,0,1,,0.389,0,0,0
UNIT_040,5/19/23,2,2.415,0,0,315.27,124,13,1.185,0.064,1,0.007,110.02,0,0,Process failure leading to 65 loss; root cause: human error; impacted accounts: multiple.,0.063,0,0,0
UNIT_114,5/26/24,0,3.598,4,0,4335.36,150,9,4.154,0.335,0,0.0296,36.31,0,1,,0.216,1,0,0
UNIT_019,1/11/23,4,1.696,13,2,1395.79,141,14,5,0.29,0,0.0136,73.7,0,0,,0.312,0,0,0
UNIT_049,7/30/24,4,6.267,3,3,7590.33,206,15,4.394,0.187,0,0.0126,1,0,0,Process failure leading to 18958 loss; root cause: human error; impacted accounts: multiple.,0.285,0,0,0
UNIT_066,1/19/23,4,4.896,0,5,1416.8,157,24,2.35,0.476,1,0.0287,53.38,0,0,Process failure leading to 1551 loss; root cause: human error; impacted accounts: multiple.,0.374,0,0,0
UNIT_013,6/5/24,0,0.66,9,1,9976.49,395,14,5,0.213,3,0.0336,28.38,1,2,,0.133,0,0,0
UNIT_054,11/4/24,3,4.576,5,4,16077.63,320,25,3.611,0.169,2,0.0116,41.39,0,1,,0.013,0,0,0
UNIT_120,9/19/24,4,0,8,2,797.11,317,11,5,0.399,0,0.0239,64.4,0,1,,0.507,1,0,0
UNIT_022,8/30/24,3,11.034,17,8,7473.09,5,5,4.288,0.473,0,0.0251,32.44,0,0,,0.604,0,0,0
UNIT_069,2/27/23,3,5.348,5,3,11955.01,242,9,2.877,0.102,3,0.0236,12.41,0,0,,0.588,0,0,0
UNIT_040,11/17/24,4,0,10,1,3141.49,285,9,2.65,0.106,1,0.0035,88.92,0,0,,0.185,0,0,0
UNIT_114,6/11/23,1,1.262,12,0,48.22,384,13,4.284,0.471,0,0.0162,71.49,0,0,,0.222,0,0,0
UNIT_107,3/1/23,2,4.26,11,4,3522.56,232,1,3.209,0.113,2,0.0343,36.13,0,1,,0.038,0,0,0
UNIT_086,1/4/23,1,7.705,2,2,912.22,146,2,2.716,0.593,2,0.0337,6.59,0,1,Process failure leading to 20732 loss; root cause: human error; impacted accounts: multiple.,0.08,0,0,0
UNIT_028,3/24/24,7,3.635,16,9,293.28,164,22,2.453,0.205,0,0.0223,26.37,1,1,,0.386,0,0,0
UNIT_093,10/13/24,2,2.902,3,2,908.62,184,4,1.749,0.451,3,0,75.16,0,0,,0.074,0,0,0
UNIT_094,9/6/23,7,4.688,3,0,580.2,126,7,2.949,0.162,1,0,1,1,2,,0.14,0,0,0
UNIT_079,10/19/24,2,3.13,10,3,375.71,336,24,2.474,0.488,0,0.0197,39.22,0,0,,0.387,0,0,0
UNIT_063,2/17/24,6,8.131,15,2,5692.26,11,13,2.864,0.105,3,0.0161,36.22,0,1,Process failure leading to 17472 loss; root cause: human error; impacted accounts: multiple.,0.238,0,0,0
UNIT_087,6/22/23,3,3.893,9,3,3624.52,2,10,3.463,0.262,1,0.0073,19.28,0,1,,0.065,0,0,0
UNIT_086,6/21/23,4,1.601,8,2,5749.56,29,1,2.636,0.247,0,0.0139,49.56,0,0,,0.503,0,0,0
UNIT_064,4/8/24,2,5.102,12,3,1404.23,80,12,2.692,0.103,1,0.0243,28.51,0,0,,0.424,0,0,0
UNIT_013,1/22/23,1,0.844,2,0,3899.81,320,15,5,0.204,0,0.0182,1.26,0,0,,0.171,0,0,0
UNIT_004,6/24/24,4,5.607,13,2,7409.17,275,4,2.826,0.326,1,0.002,43.49,0,0,,0.152,0,1,37029.71
UNIT_045,10/7/24,3,0.888,1,2,3429.31,380,25,1.192,0.085,0,0,89.07,0,0,,0.352,0,0,0
UNIT_062,10/22/24,3,4.54,16,6,235.74,72,21,3.509,0.05,1,0.035,59.72,0,1,,0.475,1,0,0
UNIT_104,10/14/24,4,5.429,7,2,10059.43,350,17,2.356,0.184,2,0.0231,55.94,0,0,Near miss detected during scheduled change. No loss recorded.,0.267,0,0,0
UNIT_098,1/17/24,4,4.449,16,1,1251.43,18,2,2.678,0.28,2,0.034,84.53,0,0,,0.679,1,0,0
UNIT_043,8/24/23,11,5.454,11,1,3471.83,361,6,2.883,0.178,1,0,22.37,0,0,,0.315,1,0,0
UNIT_115,1/11/23,0,1.898,3,2,1840.24,113,10,4.4,0.166,0,0.0179,114.61,0,1,,0.122,0,0,0
UNIT_097,3/14/24,2,4.101,2,0,6916.95,58,25,2.372,0.448,2,0.0184,42.55,0,1,,0.131,0,0,0
UNIT_019,2/20/23,10,7.906,9,2,3683.38,366,21,3.628,0.811,0,0.0112,38.34,1,1,,0.124,1,0,0
UNIT_030,8/25/23,5,6.775,13,2,8377.5,255,25,3.359,0.03,1,0.018,11.27,0,0,,0.2,0,0,0
UNIT_019,3/8/24,6,5.567,5,1,6669.26,294,16,2.844,0.517,0,0.012,23.51,0,0,Process failure leading to 4810 loss; root cause: human error; impacted accounts: multiple.,0.256,0,0,0
UNIT_092,8/22/24,7,4.394,8,0,10297.07,9,12,2.757,0.277,0,0.0316,37.02,0,1,,0.135,0,0,0
UNIT_002,2/1/24,12,5.36,11,1,3687.48,200,10,3.105,0.168,0,0.0021,14.14,0,0,Near miss detected during scheduled change. No loss recorded.,0.067,0,0,0
UNIT_093,12/27/24,0,3.791,15,2,3216.28,275,7,2.588,0.123,1,0,82.71,0,0,,0.069,0,0,0
UNIT_038,12/8/24,5,6.097,1,2,7138.19,317,1,3.039,0.626,3,0.0089,39.63,0,1,,0.338,1,0,0
UNIT_111,4/27/24,5,5.396,10,1,9851.58,6,11,3.058,0.082,3,0,24.34,1,2,,0.261,0,0,0
UNIT_110,7/23/24,2,1.318,7,2,3607.88,185,4,1.361,0.441,2,0.028,95.01,0,1,,0.027,0,0,0
UNIT_046,12/31/23,4,3.577,9,1,754.87,162,17,4.918,0.294,2,0.0608,51.04,0,0,,0.194,0,0,0
UNIT_019,7/5/23,3,5.202,8,3,9859.81,150,16,4.471,0.252,0,0.0156,81.64,0,1,,0.211,0,0,0
UNIT_088,5/8/24,2,1.643,5,2,1949.2,49,2,4.462,0.332,0,0.009,132.5,0,0,,0.518,0,0,0
UNIT_004,2/3/23,4,5.945,3,3,15745.33,241,1,3.828,0.267,1,0.0115,46.14,0,1,,0.363,1,0,0
UNIT_080,9/10/23,7,4.305,9,2,23041.01,213,9,2.698,0.234,1,0.0034,50.83,0,0,,0.435,0,1,3627.21
UNIT_070,4/28/24,8,4.957,13,5,7575.36,99,22,3.328,0.05,4,0.0486,71.16,0,0,,0.529,0,1,17276.83
UNIT_049,6/10/24,6,4.406,10,3,4635.94,75,15,5,0.121,0,0.0049,78.57,0,0,,0.147,0,0,0
UNIT_117,4/9/24,2,5.091,8,3,3712.4,26,4,3.668,0.217,0,0.0209,14.6,0,0,,0.375,0,0,0
UNIT_003,12/30/24,2,2.706,11,8,1609.48,301,5,1.139,0.316,1,0.0187,35.3,0,0,,0.337,0,0,0
UNIT_103,9/7/24,2,5.411,9,0,1987.35,267,13,3.235,0.168,0,0.01,2.87,0,0,,0.224,0,0,0
UNIT_069,7/9/23,4,5.419,19,2,4914.48,285,7,4.419,0.258,0,0.0008,85.98,0,1,,0.183,0,0,0
UNIT_116,5/15/24,1,6.22,21,3,2983.15,273,4,4.392,0.479,0,0.036,12.86,0,0,,0.487,0,0,0
UNIT_095,3/15/24,5,4.658,10,0,86.82,220,4,2.517,0.022,0,0.0225,67.72,0,0,,0.027,0,0,0
UNIT_100,5/21/23,3,0.576,0,1,6071.29,105,19,3.325,0.043,1,0.0216,30.87,0,1,,0.019,0,0,0
UNIT_083,11/21/24,3,0.882,9,2,420.05,193,4,3.784,0.378,0,0.0623,81.81,0,0,,0.34,0,0,0
UNIT_056,10/17/24,4,2.168,15,2,4105.75,269,17,2.302,0.156,0,0.027,48,0,0,,0.096,0,0,0
UNIT_111,9/10/24,4,6.443,5,5,748.15,46,4,3.784,0.093,1,0.0141,77.01,0,0,,0.335,0,0,0
UNIT_080,2/3/24,2,6.83,12,3,6770.67,47,13,2.723,0.289,1,0.0235,26.19,1,0,,0.264,0,0,0
UNIT_021,6/11/24,7,5.836,13,3,7945.15,135,11,3.095,0.282,2,0.0202,66.57,0,0,,0.375,0,0,0
UNIT_012,2/20/24,3,5.84,17,2,605.95,281,21,2.126,0.251,1,0.0275,58.12,0,0,,0.224,0,0,0
UNIT_086,5/22/24,2,3.035,14,0,8871.03,277,4,2.734,0.202,0,0.0024,64.26,0,0,Process failure leading to 1244 loss; root cause: human error; impacted accounts: multiple.,0.124,0,0,0
UNIT_036,7/28/24,4,1.407,14,0,2455.03,142,10,4.594,0.46,1,0.0295,65.01,0,0,,0.13,0,0,0
UNIT_050,12/17/23,4,5.575,17,3,10222.83,335,6,3.598,0.441,1,0.0411,40.43,0,0,,0.314,0,0,0
UNIT_083,2/4/24,3,4.328,4,0,1415.62,100,3,3.382,0.299,3,0.0367,43.38,0,0,,0.25,0,0,0
UNIT_052,6/8/23,0,1.415,7,1,2717.54,343,18,3.518,0.439,1,0.0306,73.19,0,0,,0.181,0,0,0
UNIT_074,6/3/24,3,3.652,6,2,2455.06,23,10,3.78,0.334,1,0.0014,60.29,0,1,,0.239,0,0,0
UNIT_114,12/12/24,2,2.582,4,0,3769.44,23,15,4.167,0.381,1,0.0312,65.08,0,0,Process failure leading to 1011 loss; root cause: human error; impacted accounts: multiple.,0.036,1,0,0
UNIT_061,3/21/24,2,1.238,5,0,6510.05,338,2,2.738,0.23,3,0.0238,18.63,0,0,,0.135,0,0,0
UNIT_094,10/2/23,3,5.304,13,0,3962.32,311,1,3.927,0.343,2,0.0053,90.78,0,1,Near miss detected during scheduled change. No loss recorded.,0.13,0,0,0
UNIT_057,8/16/24,5,2.068,3,2,98.64,271,13,3.077,0.487,1,0.0224,81.04,0,0,,0.469,0,0,0
UNIT_054,5/28/23,7,5.879,12,1,5791,159,22,4.088,0.025,2,0.0385,47.97,0,0,,0.135,0,0,0
UNIT_107,1/16/24,7,4.16,8,0,6286.03,351,1,2.7,0.182,0,0.0138,53.73,0,0,,0.101,0,0,0
UNIT_036,10/24/24,4,4.387,9,3,4781.68,179,12,3.652,0.445,2,0.0468,84.58,1,0,,0.419,1,0,0
UNIT_035,11/18/23,3,3.919,9,0,7872.81,359,18,3.374,0.207,0,0.0143,1,0,1,Process failure leading to 30675 loss; root cause: human error; impacted accounts: multiple.,0.013,0,0,0
UNIT_030,9/15/24,4,7.106,11,6,5710.65,44,21,2.932,0.028,0,0.0258,90.85,0,0,,0.177,0,0,0
UNIT_068,5/11/24,3,2.572,13,1,7284.23,359,17,2.245,0.503,3,0,18.31,1,3,,0.137,1,0,0
UNIT_072,5/4/23,1,3.042,9,3,1277.62,213,4,3.497,0.111,0,0.0325,28.37,0,0,,0.467,0,0,0
UNIT_046,7/2/23,5,2.15,13,2,15812.63,164,19,4.714,0.458,0,0.0393,27.55,0,1,Near miss detected during scheduled change. No loss recorded.,0.353,0,0,0
UNIT_106,3/19/24,3,9.551,22,9,8119.72,357,22,4.002,0.161,0,0.0277,69.82,0,0,,0.146,1,0,0
UNIT_116,7/1/24,6,5.811,12,2,34518.58,205,9,4.307,0.503,1,0.0417,33.79,0,1,,0.35,2,0,0
UNIT_109,10/12/24,3,2.421,7,1,2266.5,283,14,2.709,0.019,1,0.0299,1,0,0,,0.042,1,0,0
UNIT_086,7/9/24,6,3.51,13,1,1763.84,257,4,3.665,0.654,1,0.0252,40.69,0,0,Process failure leading to 4043 loss; root cause: human error; impacted accounts: multiple.,0.09,0,1,24275.95
UNIT_084,10/21/24,5,6.972,16,4,2237.54,290,10,2.611,0.249,1,0.0346,97.7,0,0,,0.227,0,0,0
UNIT_086,4/23/23,5,5.168,7,2,4726.67,83,1,1.866,0.272,0,0.0237,27.26,0,1,,0.286,0,0,0
UNIT_096,12/29/23,2,2.579,7,0,6556.52,82,17,4.126,0.176,0,0.0257,38.5,0,0,,0.064,0,0,0
UNIT_045,12/15/23,1,0.631,4,0,5721.98,19,22,2.467,0.3,0,0,52.28,0,0,,0.597,0,0,0
UNIT_049,9/16/24,9,1.839,7,1,2344.84,323,16,4.266,0.475,0,0.022,40,0,0,Near miss detected during scheduled change. No loss recorded.,0.165,0,0,0
UNIT_067,3/17/23,6,4.229,10,2,1190.33,391,20,4.702,0.236,0,0.0323,64.32,0,0,,0.015,0,0,0
UNIT_090,12/17/23,6,3.718,16,2,1780.09,28,10,3.061,0.312,0,0.0392,49.02,0,3,,0.432,0,0,0
UNIT_015,3/28/24,0,2.866,11,0,1367.2,268,15,2.46,0.278,0,0.0109,27.14,0,1,,0.172,0,0,0
UNIT_099,9/12/23,8,9.512,10,3,11501.56,281,10,3.11,0.194,1,0.0437,50.17,0,1,Process failure leading to 13999 loss; root cause: human error; impacted accounts: multiple.,0.281,0,1,3255.59
UNIT_014,1/17/24,4,4.105,13,1,7359.62,123,12,1.567,0.133,0,0.0155,52.86,0,0,,0.361,0,1,15152.58
UNIT_043,7/2/24,2,5.967,6,3,4649.67,271,10,2.77,0.514,0,0.0078,92.41,0,0,,0.688,0,0,0
